Ref_Date,GEO,INT,Vector,Coordinate,Value
1996/12,Yukon,Out-migrants,v509055,12.2,355
1997/03,Yukon,Out-migrants,v509055,12.2,529
1997/06,Yukon,Out-migrants,v509055,12.2,569
1997/09,Yukon,Out-migrants,v509055,12.2,731
1997/12,Yukon,Out-migrants,v509055,12.2,359
1998/03,Yukon,Out-migrants,v509055,12.2,642
1998/06,Yukon,Out-migrants,v509055,12.2,794
1998/09,Yukon,Out-migrants,v509055,12.2,819
1998/12,Yukon,Out-migrants,v509055,12.2,377
1999/03,Yukon,Out-migrants,v509055,12.2,413
1999/06,Yukon,Out-migrants,v509055,12.2,444
1999/09,Yukon,Out-migrants,v509055,12.2,671
1999/12,Yukon,Out-migrants,v509055,12.2,356
2000/03,Yukon,Out-migrants,v509055,12.2,470
2000/06,Yukon,Out-migrants,v509055,12.2,461
2000/09,Yukon,Out-migrants,v509055,12.2,531
2000/12,Yukon,Out-migrants,v509055,12.2,370
2001/03,Yukon,Out-migrants,v509055,12.2,340
2001/06,Yukon,Out-migrants,v509055,12.2,484
2001/09,Yukon,Out-migrants,v509055,12.2,522
2001/12,Yukon,Out-migrants,v509055,12.2,220
2002/03,Yukon,Out-migrants,v509055,12.2,430
2002/06,Yukon,Out-migrants,v509055,12.2,397
2002/09,Yukon,Out-migrants,v509055,12.2,500
2002/12,Yukon,Out-migrants,v509055,12.2,227
2003/03,Yukon,Out-migrants,v509055,12.2,249
2003/06,Yukon,Out-migrants,v509055,12.2,274
2003/09,Yukon,Out-migrants,v509055,12.2,314
2003/12,Yukon,Out-migrants,v509055,12.2,188
2004/03,Yukon,Out-migrants,v509055,12.2,349
2004/06,Yukon,Out-migrants,v509055,12.2,481
2004/09,Yukon,Out-migrants,v509055,12.2,340
2004/12,Yukon,Out-migrants,v509055,12.2,216
2005/03,Yukon,Out-migrants,v509055,12.2,234
2005/06,Yukon,Out-migrants,v509055,12.2,583
2005/09,Yukon,Out-migrants,v509055,12.2,329
2005/12,Yukon,Out-migrants,v509055,12.2,320
2006/03,Yukon,Out-migrants,v509055,12.2,333
2006/06,Yukon,Out-migrants,v509055,12.2,358
2006/09,Yukon,Out-migrants,v509055,12.2,423
2006/12,Yukon,Out-migrants,v509055,12.2,249
2007/03,Yukon,Out-migrants,v509055,12.2,353
2007/06,Yukon,Out-migrants,v509055,12.2,232
2007/09,Yukon,Out-migrants,v509055,12.2,407
2007/12,Yukon,Out-migrants,v509055,12.2,261
2008/03,Yukon,Out-migrants,v509055,12.2,285
2008/06,Yukon,Out-migrants,v509055,12.2,288
2008/09,Yukon,Out-migrants,v509055,12.2,380
2008/12,Yukon,Out-migrants,v509055,12.2,172
2009/03,Yukon,Out-migrants,v509055,12.2,346
2009/06,Yukon,Out-migrants,v509055,12.2,322
2009/09,Yukon,Out-migrants,v509055,12.2,264
2009/12,Yukon,Out-migrants,v509055,12.2,238
2010/03,Yukon,Out-migrants,v509055,12.2,245
2010/06,Yukon,Out-migrants,v509055,12.2,346
2010/09,Yukon,Out-migrants,v509055,12.2,279
2010/12,Yukon,Out-migrants,v509055,12.2,260
2011/03,Yukon,Out-migrants,v509055,12.2,263
2011/06,Yukon,Out-migrants,v509055,12.2,312
2011/09,Yukon,Out-migrants,v509055,12.2,295
2011/12,Yukon,Out-migrants,v509055,12.2,262
2012/03,Yukon,Out-migrants,v509055,12.2,476
2012/06,Yukon,Out-migrants,v509055,12.2,289
2012/09,Yukon,Out-migrants,v509055,12.2,291
2012/12,Yukon,Out-migrants,v509055,12.2,293
2013/03,Yukon,Out-migrants,v509055,12.2,368
2013/06,Yukon,Out-migrants,v509055,12.2,517
2013/09,Yukon,Out-migrants,v509055,12.2,403
2013/12,Yukon,Out-migrants,v509055,12.2,270
2014/03,Yukon,Out-migrants,v509055,12.2,326
2014/06,Yukon,Out-migrants,v509055,12.2,448
2014/09,Yukon,Out-migrants,v509055,12.2,296
2014/12,Yukon,Out-migrants,v509055,12.2,287
2015/03,Yukon,Out-migrants,v509055,12.2,225
2015/06,Yukon,Out-migrants,v509055,12.2,528
2015/09,Yukon,Out-migrants,v509055,12.2,433
2015/12,Yukon,Out-migrants,v509055,12.2,189
2016/03,Yukon,Out-migrants,v509055,12.2,350
2016/06,Yukon,Out-migrants,v509055,12.2,394
2016/09,Yukon,Out-migrants,v509055,12.2,435
2016/12,Yukon,Out-migrants,v509055,12.2,264
2017/03,Yukon,Out-migrants,v509055,12.2,467
2017/06,Yukon,Out-migrants,v509055,12.2,562
1971/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1502
1971/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1126
1972/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,822
1972/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,846
1972/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1432
1972/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1306
1973/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,964
1973/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,725
1973/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,733
1973/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1157
1974/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,753
1974/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,966
1974/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1398
1974/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1232
1975/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1093
1975/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,809
1975/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1421
1975/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,979
1976/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,722
1976/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,936
1976/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1764
1976/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,745
1977/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,719
1977/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,997
1977/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1797
1977/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,758
1978/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,719
1978/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,996
1978/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1658
1978/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,715
1979/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,662
1979/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,930
1979/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1426
1979/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,589
1980/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,579
1980/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,791
1980/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1496
1980/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,621
1981/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,599
1981/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,835
1981/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1756
1981/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,652
1982/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,764
1982/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1035
1982/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1411
1982/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,643
1983/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,562
1983/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,866
1983/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1455
1983/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,651
1984/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,566
1984/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,689
1984/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1328
1984/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1009
1985/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,770
1985/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,720
1985/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1162
1985/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,881
1986/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,661
1986/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,525
1986/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1037
1986/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,842
1987/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,734
1987/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,611
1987/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1135
1987/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1009
1988/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,777
1988/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,619
1988/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1045
1988/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1110
1989/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,822
1989/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,724
1989/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1012
1989/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1082
1990/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,810
1990/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,841
1990/09,Northwest Territories including Nunavut,In-migrants,v509041,13.1,1156
1990/12,Northwest Territories including Nunavut,In-migrants,v509041,13.1,770
1991/03,Northwest Territories including Nunavut,In-migrants,v509041,13.1,635
1991/06,Northwest Territories including Nunavut,In-migrants,v509041,13.1,888
1971/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,968
1971/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,842
1972/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,752
1972/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,659
1972/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,985
1972/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1110
1973/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,917
1973/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,695
1973/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1280
1973/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1103
1974/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1073
1974/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,939
1974/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1194
1974/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,991
1975/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1067
1975/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,748
1975/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1107
1975/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1000
1976/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,863
1976/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,909
1976/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,2054
1976/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1163
1977/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1057
1977/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1284
1977/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1843
1977/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1056
1978/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,931
1978/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1133
1978/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1848
1978/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1050
1979/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,926
1979/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1120
1979/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1644
1979/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,923
1980/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,816
1980/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,994
1980/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1508
1980/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,856
1981/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,764
1981/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,923
1981/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1533
1981/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,941
1982/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,573
1982/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,778
1982/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1259
1982/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,659
1983/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,738
1983/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,875
1983/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1206
1983/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,643
1984/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,716
1984/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,833
1984/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1230
1984/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,766
1985/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,661
1985/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,736
1985/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1489
1985/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,934
1986/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,809
1986/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1093
1986/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1911
1986/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1094
1987/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,888
1987/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,895
1987/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1741
1987/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1094
1988/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,765
1988/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1131
1988/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1310
1988/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1129
1989/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,730
1989/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1047
1989/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1273
1989/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1126
1990/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,717
1990/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,922
1990/09,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,1315
1990/12,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,817
1991/03,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,656
1991/06,Northwest Territories including Nunavut,Out-migrants,v509056,13.2,778
1991/09,Northwest Territories,In-migrants,v509042,14.1,1094
1991/12,Northwest Territories,In-migrants,v509042,14.1,618
1992/03,Northwest Territories,In-migrants,v509042,14.1,491
1992/06,Northwest Territories,In-migrants,v509042,14.1,702
1992/09,Northwest Territories,In-migrants,v509042,14.1,1087
1992/12,Northwest Territories,In-migrants,v509042,14.1,599
1993/03,Northwest Territories,In-migrants,v509042,14.1,440
1993/06,Northwest Territories,In-migrants,v509042,14.1,673
1993/09,Northwest Territories,In-migrants,v509042,14.1,928
1993/12,Northwest Territories,In-migrants,v509042,14.1,561
1994/03,Northwest Territories,In-migrants,v509042,14.1,487
1994/06,Northwest Territories,In-migrants,v509042,14.1,769
1994/09,Northwest Territories,In-migrants,v509042,14.1,889
1994/12,Northwest Territories,In-migrants,v509042,14.1,646
1995/03,Northwest Territories,In-migrants,v509042,14.1,566
1995/06,Northwest Territories,In-migrants,v509042,14.1,687
1995/09,Northwest Territories,In-migrants,v509042,14.1,780
1995/12,Northwest Territories,In-migrants,v509042,14.1,465
1996/03,Northwest Territories,In-migrants,v509042,14.1,558
1996/06,Northwest Territories,In-migrants,v509042,14.1,763
1996/09,Northwest Territories,In-migrants,v509042,14.1,657
1996/12,Northwest Territories,In-migrants,v509042,14.1,407
1997/03,Northwest Territories,In-migrants,v509042,14.1,661
1997/06,Northwest Territories,In-migrants,v509042,14.1,732
1997/09,Northwest Territories,In-migrants,v509042,14.1,728
1997/12,Northwest Territories,In-migrants,v509042,14.1,297
1998/03,Northwest Territories,In-migrants,v509042,14.1,552
1998/06,Northwest Territories,In-migrants,v509042,14.1,821
1998/09,Northwest Territories,In-migrants,v509042,14.1,594
1998/12,Northwest Territories,In-migrants,v509042,14.1,352
1999/03,Northwest Territories,In-migrants,v509042,14.1,608
1999/06,Northwest Territories,In-migrants,v509042,14.1,749
1999/09,Northwest Territories,In-migrants,v509042,14.1,611
1999/12,Northwest Territories,In-migrants,v509042,14.1,361
2000/03,Northwest Territories,In-migrants,v509042,14.1,537
2000/06,Northwest Territories,In-migrants,v509042,14.1,655
2000/09,Northwest Territories,In-migrants,v509042,14.1,761
2000/12,Northwest Territories,In-migrants,v509042,14.1,371
2001/03,Northwest Territories,In-migrants,v509042,14.1,450
2001/06,Northwest Territories,In-migrants,v509042,14.1,595
2001/09,Northwest Territories,In-migrants,v509042,14.1,879
2001/12,Northwest Territories,In-migrants,v509042,14.1,349
2002/03,Northwest Territories,In-migrants,v509042,14.1,624
2002/06,Northwest Territories,In-migrants,v509042,14.1,817
2002/09,Northwest Territories,In-migrants,v509042,14.1,833
2002/12,Northwest Territories,In-migrants,v509042,14.1,485
2003/03,Northwest Territories,In-migrants,v509042,14.1,559
2003/06,Northwest Territories,In-migrants,v509042,14.1,785
2003/09,Northwest Territories,In-migrants,v509042,14.1,764
2003/12,Northwest Territories,In-migrants,v509042,14.1,430
2004/03,Northwest Territories,In-migrants,v509042,14.1,605
2004/06,Northwest Territories,In-migrants,v509042,14.1,664
2004/09,Northwest Territories,In-migrants,v509042,14.1,593
2004/12,Northwest Territories,In-migrants,v509042,14.1,409
2005/03,Northwest Territories,In-migrants,v509042,14.1,533
2005/06,Northwest Territories,In-migrants,v509042,14.1,777
2005/09,Northwest Territories,In-migrants,v509042,14.1,557
2005/12,Northwest Territories,In-migrants,v509042,14.1,201
2006/03,Northwest Territories,In-migrants,v509042,14.1,518
2006/06,Northwest Territories,In-migrants,v509042,14.1,620
2006/09,Northwest Territories,In-migrants,v509042,14.1,704
2006/12,Northwest Territories,In-migrants,v509042,14.1,360
2007/03,Northwest Territories,In-migrants,v509042,14.1,471
2007/06,Northwest Territories,In-migrants,v509042,14.1,667
2007/09,Northwest Territories,In-migrants,v509042,14.1,606
2007/12,Northwest Territories,In-migrants,v509042,14.1,486
2008/03,Northwest Territories,In-migrants,v509042,14.1,499
