"country1","country2","year","exports"
"Equatorial Guinea","Tuvalu",2009,NA
"Equatorial Guinea","Fiji",2009,0
"Equatorial Guinea","Tonga",2009,NA
"Equatorial Guinea","Nauru",2009,NA
"Equatorial Guinea","Marshall Islands",2009,NA
"Equatorial Guinea","Palau",2009,NA
"Equatorial Guinea","Federated States of Micr",2009,NA
"Equatorial Guinea","St. Vincent and the Grenadines",2009,NA
"Equatorial Guinea","Democratic Republic of the Con",2009,NA
"Equatorial Guinea","Federated States of Micronesia",2009,NA
"Equatorial Guinea","Samoa",2009,NA
"Gambia","United States of America",2009,1.3
"Gambia","Canada",2009,0.11
"Gambia","Bahamas",2009,0
"Gambia","Cuba",2009,0
"Gambia","Haiti",2009,NA
"Gambia","Dominican Republic",2009,0
"Gambia","Jamaica",2009,0
"Gambia","Trinidad and Tobago",2009,0
"Gambia","Barbados",2009,0.01
"Gambia","Dominica",2009,NA
"Gambia","Grenada",2009,0
"Gambia","St. Lucia",2009,0.1
"Gambia","St. Vincent and the Gren",2009,0
"Gambia","Antigua & Barbuda",2009,0
"Gambia","St. Kitts and Nevis",2009,0
"Gambia","Mexico",2009,0
"Gambia","Belize",2009,0
"Gambia","Guatemala",2009,0
"Gambia","Honduras",2009,0
"Gambia","El Salvador",2009,0
"Gambia","Nicaragua",2009,NA
"Gambia","Costa Rica",2009,0
"Gambia","Panama",2009,0
"Gambia","Colombia",2009,0
"Gambia","Venezuela",2009,0
"Gambia","Guyana",2009,0
"Gambia","Suriname",2009,NA
"Gambia","Ecuador",2009,0
"Gambia","Peru",2009,0
"Gambia","Brazil",2009,0.03
"Gambia","Bolivia",2009,0
"Gambia","Paraguay",2009,0
"Gambia","Chile",2009,0
"Gambia","Argentina",2009,0
"Gambia","Uruguay",2009,0
"Gambia","United Kingdom",2009,4.53
"Gambia","Ireland",2009,0
"Gambia","Netherlands",2009,0.79
"Gambia","Belgium",2009,1.99
"Gambia","Luxembourg",2009,0
"Gambia","France",2009,7.71
"Gambia","Monaco",2009,NA
"Gambia","Liechtenstein",2009,NA
"Gambia","Switzerland",2009,0.01
"Gambia","Spain",2009,0.26
"Gambia","Andorra",2009,NA
"Gambia","Portugal",2009,0
"Gambia","Germany",2009,NA
"Gambia","Poland",2009,0
"Gambia","Austria",2009,0
"Gambia","Hungary",2009,0
"Gambia","Czech Republic",2009,0
"Gambia","Slovakia",2009,0
"Gambia","Italy",2009,0.02
"Gambia","San Marino",2009,NA
"Gambia","Malta",2009,0.02
"Gambia","Albania",2009,0
"Gambia","Macedonia",2009,0
"Gambia","Croatia",2009,0
"Gambia","Yugoslavia",2009,NA
"Gambia","Bosnia and Herzegovina",2009,NA
"Gambia","Slovenia",2009,0
"Gambia","Greece",2009,0.07
"Gambia","Cyprus",2009,0
"Gambia","Bulgaria",2009,0
"Gambia","Moldova",2009,0
"Gambia","Romania",2009,0
"Gambia","Russia",2009,0
"Gambia","Estonia",2009,0
"Gambia","Latvia",2009,0
"Gambia","Lithuania",2009,0
"Gambia","Ukraine",2009,0
"Gambia","Belarus",2009,0
"Gambia","Armenia",2009,0
"Gambia","Georgia",2009,0
"Gambia","Azerbaijan",2009,NA
"Gambia","Finland",2009,0
"Gambia","Sweden",2009,0
"Gambia","Norway",2009,0.08
"Gambia","Denmark",2009,0
"Gambia","Iceland",2009,0
"Gambia","Cape Verde",2009,0
"Gambia","Sao Tome and Principe",2009,NA
"Gambia","Guinea-Bissau",2009,1.02
"Gambia","Equatorial Guinea",2009,0
"Gambia","Mali",2009,0.12
"Gambia","Senegal",2009,0.08
"Gambia","Benin",2009,0.16
"Gambia","Mauritania",2009,0.34
"Gambia","Niger",2009,0
"Gambia","Ivory Coast",2009,0.11
"Gambia","Guinea",2009,0.47
"Gambia","Burkina Faso",2009,0
"Gambia","Liberia",2009,0
"Gambia","Sierra Leone",2009,0.1
"Gambia","Ghana",2009,0.64
"Gambia","Togo",2009,0
"Gambia","Cameroon",2009,0.1
"Gambia","Nigeria",2009,0
"Gambia","Gabon",2009,0
"Gambia","Central African Republic",2009,0
"Gambia","Chad",2009,0
"Gambia","Congo",2009,0
"Gambia","Democratic Republic of t",2009,NA
"Gambia","Uganda",2009,0
"Gambia","Kenya",2009,0.2
"Gambia","Tanzania",2009,0.14
"Gambia","Burundi",2009,0
"Gambia","Rwanda",2009,NA
"Gambia","Somalia",2009,0
"Gambia","Djibouti",2009,NA
"Gambia","Ethiopia",2009,0
"Gambia","Eritrea",2009,NA
"Gambia","Angola",2009,0
"Gambia","Mozambique",2009,0
"Gambia","Zambia",2009,0
"Gambia","Zimbabwe",2009,0
"Gambia","Malawi",2009,0
"Gambia","South Africa",2009,0.13
"Gambia","Namibia",2009,NA
"Gambia","Lesotho",2009,NA
"Gambia","Botswana",2009,0
"Gambia","Swaziland",2009,0
"Gambia","Madagascar",2009,0
"Gambia","Comoros",2009,NA
"Gambia","Mauritius",2009,0
"Gambia","Seychelles",2009,NA
"Gambia","Morocco",2009,0
"Gambia","Algeria",2009,0
"Gambia","Tunisia",2009,0
"Gambia","Libya",2009,0
"Gambia","Sudan",2009,0
"Gambia","Iran",2009,0
"Gambia","Turkey",2009,0.01
"Gambia","Iraq",2009,0
"Gambia","Egypt",2009,0.59
"Gambia","Syria",2009,0
"Gambia","Lebanon",2009,0
"Gambia","Jordan",2009,0
"Gambia","Israel",2009,0
"Gambia","Saudi Arabia",2009,0
"Gambia","Yemen",2009,0
"Gambia","Kuwait",2009,0
"Gambia","Bahrain",2009,0
"Gambia","Qatar",2009,NA
"Gambia","United Arab Emirates",2009,0
"Gambia","Oman",2009,0
"Gambia","Afghanistan",2009,0
"Gambia","Turkmenistan",2009,NA
"Gambia","Tajikistan",2009,NA
"Gambia","Kyrgyzstan",2009,NA
"Gambia","Uzbekistan",2009,NA
"Gambia","Kazakhstan",2009,0.02
"Gambia","China",2009,11
"Gambia","Hong Kong",2009,NA
"Gambia","Mongolia",2009,NA
"Gambia","Taiwan",2009,NA
"Gambia","North Korea",2009,0
"Gambia","South Korea",2009,0
"Gambia","Japan",2009,0
"Gambia","India",2009,28.97
"Gambia","Bhutan",2009,0
"Gambia","Pakistan",2009,0.15
"Gambia","Bangladesh",2009,0
"Gambia","Myanmar",2009,0
"Gambia","Sri Lanka",2009,0
"Gambia","Maldives",2009,0
"Gambia","Nepal",2009,0
"Gambia","Thailand",2009,0.71
"Gambia","Cambodia",2009,NA
"Gambia","Laos",2009,0
"Gambia","Vietnam",2009,0
"Gambia","Malaysia",2009,0.24
"Gambia","Singapore",2009,0
"Gambia","Brunei",2009,0
"Gambia","Philippines",2009,0
"Gambia","Indonesia",2009,0
"Gambia","East Timor",2009,NA
"Gambia","Australia",2009,0.07
"Gambia","Papua New Guinea",2009,0
"Gambia","New Zealand",2009,0
"Gambia","Vanuatu",2009,NA
"Gambia","Solomon Islands",2009,NA
"Gambia","Kiribati",2009,NA
"Gambia","Tuvalu",2009,NA
"Gambia","Fiji",2009,0
"Gambia","Tonga",2009,NA
"Gambia","Nauru",2009,0
"Gambia","Marshall Islands",2009,NA
"Gambia","Palau",2009,NA
"Gambia","Federated States of Micr",2009,NA
"Gambia","St. Vincent and the Grenadines",2009,NA
"Gambia","Democratic Republic of the Con",2009,0
"Gambia","Federated States of Micronesia",2009,NA
"Gambia","Samoa",2009,NA
"Mali","United States of America",2009,3.7
"Mali","Canada",2009,0.33
"Mali","Bahamas",2009,NA
"Mali","Cuba",2009,0
"Mali","Haiti",2009,NA
"Mali","Dominican Republic",2009,0
"Mali","Jamaica",2009,0
"Mali","Trinidad and Tobago",2009,0
"Mali","Barbados",2009,0.06
"Mali","Dominica",2009,0
"Mali","Grenada",2009,0
"Mali","St. Lucia",2009,0
"Mali","St. Vincent and the Gren",2009,0
"Mali","Antigua & Barbuda",2009,NA
"Mali","St. Kitts and Nevis",2009,NA
"Mali","Mexico",2009,0
"Mali","Belize",2009,0
"Mali","Guatemala",2009,0
"Mali","Honduras",2009,0
"Mali","El Salvador",2009,0
"Mali","Nicaragua",2009,NA
"Mali","Costa Rica",2009,0
"Mali","Panama",2009,NA
"Mali","Colombia",2009,0
"Mali","Venezuela",2009,0
"Mali","Guyana",2009,NA
"Mali","Suriname",2009,0.08
"Mali","Ecuador",2009,0
"Mali","Peru",2009,0.18
"Mali","Brazil",2009,0
"Mali","Bolivia",2009,0
"Mali","Paraguay",2009,NA
"Mali","Chile",2009,0
"Mali","Argentina",2009,0
"Mali","Uruguay",2009,NA
"Mali","United Kingdom",2009,0.6
"Mali","Ireland",2009,0
"Mali","Netherlands",2009,2.88
"Mali","Belgium",2009,5.85
"Mali","Luxembourg",2009,0
"Mali","France",2009,7.26
"Mali","Monaco",2009,NA
"Mali","Liechtenstein",2009,NA
"Mali","Switzerland",2009,1.16
"Mali","Spain",2009,1.35
"Mali","Andorra",2009,NA
"Mali","Portugal",2009,0.18
"Mali","Germany",2009,NA
"Mali","Poland",2009,0.11
"Mali","Austria",2009,0.02
"Mali","Hungary",2009,0.05
"Mali","Czech Republic",2009,0.04
"Mali","Slovakia",2009,0
"Mali","Italy",2009,2.77
"Mali","San Marino",2009,NA
"Mali","Malta",2009,0.03
"Mali","Albania",2009,0.02
"Mali","Macedonia",2009,0
"Mali","Croatia",2009,0.01
"Mali","Yugoslavia",2009,NA
"Mali","Bosnia and Herzegovina",2009,NA
"Mali","Slovenia",2009,0
"Mali","Greece",2009,0.05
"Mali","Cyprus",2009,0.07
"Mali","Bulgaria",2009,0
"Mali","Moldova",2009,NA
"Mali","Romania",2009,0.06
"Mali","Russia",2009,0.01
"Mali","Estonia",2009,0
"Mali","Latvia",2009,0
"Mali","Lithuania",2009,0
"Mali","Ukraine",2009,0.01
"Mali","Belarus",2009,0
"Mali","Armenia",2009,0
"Mali","Georgia",2009,0
"Mali","Azerbaijan",2009,0
"Mali","Finland",2009,0.02
"Mali","Sweden",2009,0.16
"Mali","Norway",2009,0.25
"Mali","Denmark",2009,2.4
"Mali","Iceland",2009,0
"Mali","Cape Verde",2009,0
"Mali","Sao Tome and Principe",2009,NA
"Mali","Guinea-Bissau",2009,0
"Mali","Equatorial Guinea",2009,NA
"Mali","Gambia",2009,0.02
"Mali","Senegal",2009,1.93
"Mali","Benin",2009,0.17
"Mali","Mauritania",2009,0
"Mali","Niger",2009,0.84
"Mali","Ivory Coast",2009,0.85
"Mali","Guinea",2009,0.12
"Mali","Burkina Faso",2009,10.66
"Mali","Liberia",2009,0
"Mali","Sierra Leone",2009,0
"Mali","Ghana",2009,0.04
"Mali","Togo",2009,0.59
"Mali","Cameroon",2009,0.04
"Mali","Nigeria",2009,1.63
"Mali","Gabon",2009,0.13
"Mali","Central African Republic",2009,0.05
"Mali","Chad",2009,0
"Mali","Congo",2009,0
"Mali","Democratic Republic of t",2009,NA
"Mali","Uganda",2009,0.01
"Mali","Kenya",2009,0.57
"Mali","Tanzania",2009,0.19
"Mali","Burundi",2009,NA
"Mali","Rwanda",2009,0
"Mali","Somalia",2009,0
"Mali","Djibouti",2009,0
"Mali","Ethiopia",2009,NA
"Mali","Eritrea",2009,NA
"Mali","Angola",2009,NA
"Mali","Mozambique",2009,NA
"Mali","Zambia",2009,0
"Mali","Zimbabwe",2009,0.02
"Mali","Malawi",2009,0
"Mali","South Africa",2009,0.15
"Mali","Namibia",2009,NA
"Mali","Lesotho",2009,NA
"Mali","Botswana",2009,NA
"Mali","Swaziland",2009,NA
"Mali","Madagascar",2009,0
"Mali","Comoros",2009,NA
"Mali","Mauritius",2009,1.66
"Mali","Seychelles",2009,0
"Mali","Morocco",2009,10.22
"Mali","Algeria",2009,0
"Mali","Tunisia",2009,0.01
"Mali","Libya",2009,0
"Mali","Sudan",2009,NA
"Mali","Iran",2009,0.6
"Mali","Turkey",2009,0.9
"Mali","Iraq",2009,0
"Mali","Egypt",2009,0
"Mali","Syria",2009,0
"Mali","Lebanon",2009,0.14
"Mali","Jordan",2009,0
"Mali","Israel",2009,0
"Mali","Saudi Arabia",2009,0.04
"Mali","Yemen",2009,0
"Mali","Kuwait",2009,0.05
"Mali","Bahrain",2009,NA
"Mali","Qatar",2009,0.04
"Mali","United Arab Emirates",2009,NA
"Mali","Oman",2009,1.12e-14
"Mali","Afghanistan",2009,NA
"Mali","Turkmenistan",2009,NA
"Mali","Tajikistan",2009,NA
"Mali","Kyrgyzstan",2009,0.24
"Mali","Uzbekistan",2009,NA
"Mali","Kazakhstan",2009,NA
"Mali","China",2009,38
"Mali","Hong Kong",2009,NA
"Mali","Mongolia",2009,0
"Mali","Taiwan",2009,NA
"Mali","North Korea",2009,0
"Mali","South Korea",2009,10.02
"Mali","Japan",2009,1.06
"Mali","India",2009,4.64
"Mali","Bhutan",2009,NA
"Mali","Pakistan",2009,3.96
"Mali","Bangladesh",2009,2.75
"Mali","Myanmar",2009,0
"Mali","Sri Lanka",2009,0
"Mali","Maldives",2009,0
"Mali","Nepal",2009,NA
"Mali","Thailand",2009,13.06
"Mali","Cambodia",2009,NA
"Mali","Laos",2009,NA
"Mali","Vietnam",2009,0
"Mali","Malaysia",2009,5.04
"Mali","Singapore",2009,NA
"Mali","Brunei",2009,0
"Mali","Philippines",2009,0
"Mali","Indonesia",2009,8.76
"Mali","East Timor",2009,NA
"Mali","Australia",2009,3.42
"Mali","Papua New Guinea",2009,0
"Mali","New Zealand",2009,0.01
"Mali","Vanuatu",2009,NA
"Mali","Solomon Islands",2009,NA
"Mali","Kiribati",2009,NA
"Mali","Tuvalu",2009,NA
"Mali","Fiji",2009,0.05
"Mali","Tonga",2009,NA
"Mali","Nauru",2009,NA
"Mali","Marshall Islands",2009,NA
"Mali","Palau",2009,NA
"Mali","Federated States of Micr",2009,NA
"Mali","St. Vincent and the Grenadines",2009,NA
"Mali","Democratic Republic of the Con",2009,0
"Mali","Federated States of Micronesia",2009,NA
"Mali","Samoa",2009,0
"Senegal","United States of America",2009,7.5
"Senegal","Canada",2009,1.11
"Senegal","Bahamas",2009,0
"Senegal","Cuba",2009,0
"Senegal","Haiti",2009,0.03
"Senegal","Dominican Republic",2009,0
"Senegal","Jamaica",2009,0.01
"Senegal","Trinidad and Tobago",2009,0
"Senegal","Barbados",2009,0.04
"Senegal","Dominica",2009,0
"Senegal","Grenada",2009,0
"Senegal","St. Lucia",2009,0
"Senegal","St. Vincent and the Gren",2009,0
"Senegal","Antigua & Barbuda",2009,NA
"Senegal","St. Kitts and Nevis",2009,0
"Senegal","Mexico",2009,0
"Senegal","Belize",2009,0
"Senegal","Guatemala",2009,0.02
"Senegal","Honduras",2009,0.12
"Senegal","El Salvador",2009,0.01
"Senegal","Nicaragua",2009,0
"Senegal","Costa Rica",2009,0
"Senegal","Panama",2009,0.01
"Senegal","Colombia",2009,0.85
"Senegal","Venezuela",2009,0
"Senegal","Guyana",2009,0
"Senegal","Suriname",2009,0
"Senegal","Ecuador",2009,0
"Senegal","Peru",2009,0.06
"Senegal","Brazil",2009,0.64
"Senegal","Bolivia",2009,0
"Senegal","Paraguay",2009,0
"Senegal","Chile",2009,0
"Senegal","Argentina",2009,0
"Senegal","Uruguay",2009,0.13
"Senegal","United Kingdom",2009,14.79
"Senegal","Ireland",2009,0.22
"Senegal","Netherlands",2009,20.73
"Senegal","Belgium",2009,55.49
"Senegal","Luxembourg",2009,0
"Senegal","France",2009,89.13
"Senegal","Monaco",2009,NA
"Senegal","Liechtenstein",2009,NA
"Senegal","Switzerland",2009,7.39
"Senegal","Spain",2009,51.89
"Senegal","Andorra",2009,NA
"Senegal","Portugal",2009,19.45
"Senegal","Germany",2009,NA
"Senegal","Poland",2009,0.92
"Senegal","Austria",2009,0.07
"Senegal","Hungary",2009,0.06
"Senegal","Czech Republic",2009,0.01
"Senegal","Slovakia",2009,0
"Senegal","Italy",2009,75.12
"Senegal","San Marino",2009,NA
"Senegal","Malta",2009,0.17
"Senegal","Albania",2009,0.65
"Senegal","Macedonia",2009,0
"Senegal","Croatia",2009,0.2
"Senegal","Yugoslavia",2009,NA
"Senegal","Bosnia and Herzegovina",2009,NA
"Senegal","Slovenia",2009,0
"Senegal","Greece",2009,28.09
"Senegal","Cyprus",2009,1.8
"Senegal","Bulgaria",2009,0
"Senegal","Moldova",2009,0
"Senegal","Romania",2009,0
"Senegal","Russia",2009,0.33
"Senegal","Estonia",2009,0
"Senegal","Latvia",2009,0
"Senegal","Lithuania",2009,0
"Senegal","Ukraine",2009,0.12
"Senegal","Belarus",2009,0
"Senegal","Armenia",2009,0
"Senegal","Georgia",2009,0
"Senegal","Azerbaijan",2009,0
"Senegal","Finland",2009,0.22
"Senegal","Sweden",2009,0.1
"Senegal","Norway",2009,1.12
"Senegal","Denmark",2009,0.14
"Senegal","Iceland",2009,0.02
"Senegal","Cape Verde",2009,5.08
"Senegal","Sao Tome and Principe",2009,0
"Senegal","Guinea-Bissau",2009,50.03
"Senegal","Equatorial Guinea",2009,8.52
"Senegal","Gambia",2009,77.9
"Senegal","Mali",2009,399.68
"Senegal","Benin",2009,13.41
"Senegal","Mauritania",2009,60.44
"Senegal","Niger",2009,11.07
"Senegal","Ivory Coast",2009,56.32
"Senegal","Guinea",2009,65.97
"Senegal","Burkina Faso",2009,23.45
"Senegal","Liberia",2009,10.1
"Senegal","Sierra Leone",2009,9.19
"Senegal","Ghana",2009,8.53
"Senegal","Togo",2009,8.54
"Senegal","Cameroon",2009,18.27
"Senegal","Nigeria",2009,18.17
"Senegal","Gabon",2009,5.15
"Senegal","Central African Republic",2009,0.78
"Senegal","Chad",2009,34.5
"Senegal","Congo",2009,4.67
"Senegal","Democratic Republic of t",2009,NA
"Senegal","Uganda",2009,0.11
"Senegal","Kenya",2009,1.87
"Senegal","Tanzania",2009,0.54
"Senegal","Burundi",2009,0.42
"Senegal","Rwanda",2009,0.02
"Senegal","Somalia",2009,0
"Senegal","Djibouti",2009,0.04
"Senegal","Ethiopia",2009,0.07
"Senegal","Eritrea",2009,0
"Senegal","Angola",2009,3.09
"Senegal","Mozambique",2009,0.41
"Senegal","Zambia",2009,0.02
"Senegal","Zimbabwe",2009,0
"Senegal","Malawi",2009,0.01
"Senegal","South Africa",2009,0.82
"Senegal","Namibia",2009,0.3
"Senegal","Lesotho",2009,0
"Senegal","Botswana",2009,0.02
"Senegal","Swaziland",2009,0
"Senegal","Madagascar",2009,0.93
"Senegal","Comoros",2009,0
"Senegal","Mauritius",2009,0.11
"Senegal","Seychelles",2009,0
"Senegal","Morocco",2009,10.95
"Senegal","Algeria",2009,0.28
"Senegal","Tunisia",2009,0.77
"Senegal","Libya",2009,0.18
"Senegal","Sudan",2009,3.97
"Senegal","Iran",2009,0.43
"Senegal","Turkey",2009,1.49
"Senegal","Iraq",2009,0
"Senegal","Egypt",2009,0.91
"Senegal","Syria",2009,0.02
"Senegal","Lebanon",2009,20.69
"Senegal","Jordan",2009,0.13
"Senegal","Israel",2009,1.1
"Senegal","Saudi Arabia",2009,0.79
"Senegal","Yemen",2009,0
"Senegal","Kuwait",2009,0.01
"Senegal","Bahrain",2009,0.02
"Senegal","Qatar",2009,0
"Senegal","United Arab Emirates",2009,30.33
"Senegal","Oman",2009,0
"Senegal","Afghanistan",2009,0
"Senegal","Turkmenistan",2009,NA
"Senegal","Tajikistan",2009,0
"Senegal","Kyrgyzstan",2009,0
"Senegal","Uzbekistan",2009,NA
"Senegal","Kazakhstan",2009,0
"Senegal","China",2009,50.32
"Senegal","Hong Kong",2009,NA
"Senegal","Mongolia",2009,NA
"Senegal","Taiwan",2009,NA
"Senegal","North Korea",2009,0.1
"Senegal","South Korea",2009,6.59
"Senegal","Japan",2009,9.94
"Senegal","India",2009,231.13
"Senegal","Bhutan",2009,0
"Senegal","Pakistan",2009,1.93
"Senegal","Bangladesh",2009,0
"Senegal","Myanmar",2009,0
"Senegal","Sri Lanka",2009,0
"Senegal","Maldives",2009,0
"Senegal","Nepal",2009,0
"Senegal","Thailand",2009,4.21
"Senegal","Cambodia",2009,0
"Senegal","Laos",2009,0.22
"Senegal","Vietnam",2009,0.87
"Senegal","Malaysia",2009,3.1
"Senegal","Singapore",2009,0.76
"Senegal","Brunei",2009,0.03
"Senegal","Philippines",2009,0.05
"Senegal","Indonesia",2009,1.21
"Senegal","East Timor",2009,NA
"Senegal","Australia",2009,0.7
"Senegal","Papua New Guinea",2009,1.86
"Senegal","New Zealand",2009,0.01
"Senegal","Vanuatu",2009,NA
"Senegal","Solomon Islands",2009,NA
"Senegal","Kiribati",2009,0
"Senegal","Tuvalu",2009,NA
"Senegal","Fiji",2009,0
"Senegal","Tonga",2009,0
"Senegal","Nauru",2009,0
"Senegal","Marshall Islands",2009,NA
"Senegal","Palau",2009,NA
"Senegal","Federated States of Micr",2009,NA
"Senegal","St. Vincent and the Grenadines",2009,NA
"Senegal","Democratic Republic of the Con",2009,5.68
"Senegal","Federated States of Micronesia",2009,NA
"Senegal","Samoa",2009,0
"Benin","United States of America",2009,0.5
"Benin","Canada",2009,0
"Benin","Bahamas",2009,0
"Benin","Cuba",2009,0
"Benin","Haiti",2009,0
"Benin","Dominican Republic",2009,0
"Benin","Jamaica",2009,0
"Benin","Trinidad and Tobago",2009,0
"Benin","Barbados",2009,0
"Benin","Dominica",2009,0
"Benin","Grenada",2009,0
"Benin","St. Lucia",2009,NA
"Benin","St. Vincent and the Gren",2009,0
"Benin","Antigua & Barbuda",2009,0
"Benin","St. Kitts and Nevis",2009,NA
"Benin","Mexico",2009,0
"Benin","Belize",2009,0
"Benin","Guatemala",2009,0.08
"Benin","Honduras",2009,0
"Benin","El Salvador",2009,0
"Benin","Nicaragua",2009,0
"Benin","Costa Rica",2009,0.01
"Benin","Panama",2009,0
"Benin","Colombia",2009,0.71
"Benin","Venezuela",2009,0
"Benin","Guyana",2009,0
"Benin","Suriname",2009,0
"Benin","Ecuador",2009,0
"Benin","Peru",2009,0.78
"Benin","Brazil",2009,0
"Benin","Bolivia",2009,0
"Benin","Paraguay",2009,0
"Benin","Chile",2009,0
"Benin","Argentina",2009,0
"Benin","Uruguay",2009,0
"Benin","United Kingdom",2009,0.67
"Benin","Ireland",2009,0
"Benin","Netherlands",2009,8.85
"Benin","Belgium",2009,4.3
"Benin","Luxembourg",2009,0
"Benin","France",2009,4.23
"Benin","Monaco",2009,NA
"Benin","Liechtenstein",2009,NA
"Benin","Switzerland",2009,0.08
"Benin","Spain",2009,0.57
"Benin","Andorra",2009,NA
"Benin","Portugal",2009,14.02
"Benin","Germany",2009,NA
"Benin","Poland",2009,0
"Benin","Austria",2009,0.04
"Benin","Hungary",2009,0
"Benin","Czech Republic",2009,0
"Benin","Slovakia",2009,0
"Benin","Italy",2009,1.93
"Benin","San Marino",2009,NA
"Benin","Malta",2009,0
"Benin","Albania",2009,0
"Benin","Macedonia",2009,0
"Benin","Croatia",2009,0
"Benin","Yugoslavia",2009,NA
"Benin","Bosnia and Herzegovina",2009,NA
"Benin","Slovenia",2009,0
"Benin","Greece",2009,0.09
"Benin","Cyprus",2009,0
"Benin","Bulgaria",2009,0.38
"Benin","Moldova",2009,0
"Benin","Romania",2009,0
"Benin","Russia",2009,0
"Benin","Estonia",2009,0
"Benin","Latvia",2009,0
"Benin","Lithuania",2009,0
"Benin","Ukraine",2009,0.01
"Benin","Belarus",2009,0
"Benin","Armenia",2009,0
"Benin","Georgia",2009,NA
"Benin","Azerbaijan",2009,NA
"Benin","Finland",2009,0
"Benin","Sweden",2009,0.01
"Benin","Norway",2009,0
"Benin","Denmark",2009,4.23
"Benin","Iceland",2009,0
"Benin","Cape Verde",2009,0
"Benin","Sao Tome and Principe",2009,0
"Benin","Guinea-Bissau",2009,0
"Benin","Equatorial Guinea",2009,1.27
"Benin","Gambia",2009,0.04
"Benin","Mali",2009,12.4
"Benin","Senegal",2009,3.69
"Benin","Mauritania",2009,0.07
"Benin","Niger",2009,30.18
"Benin","Ivory Coast",2009,12.93
"Benin","Guinea",2009,0.12
"Benin","Burkina Faso",2009,10.77
"Benin","Liberia",2009,0
"Benin","Sierra Leone",2009,0
"Benin","Ghana",2009,5.8
"Benin","Togo",2009,4.32
"Benin","Cameroon",2009,0.77
"Benin","Nigeria",2009,28.55
"Benin","Gabon",2009,0.71
"Benin","Central African Republic",2009,0.02
"Benin","Chad",2009,3.47
"Benin","Congo",2009,0.54
"Benin","Democratic Republic of t",2009,NA
"Benin","Uganda",2009,0
"Benin","Kenya",2009,0.01
"Benin","Tanzania",2009,0
"Benin","Burundi",2009,0
"Benin","Rwanda",2009,0.58
"Benin","Somalia",2009,0
"Benin","Djibouti",2009,0
"Benin","Ethiopia",2009,0
"Benin","Eritrea",2009,0
"Benin","Angola",2009,0.54
"Benin","Mozambique",2009,0
"Benin","Zambia",2009,0
"Benin","Zimbabwe",2009,0.18
"Benin","Malawi",2009,0
"Benin","South Africa",2009,4.85
"Benin","Namibia",2009,16.5
"Benin","Lesotho",2009,0
"Benin","Botswana",2009,0
"Benin","Swaziland",2009,0
"Benin","Madagascar",2009,0.03
"Benin","Comoros",2009,0
"Benin","Mauritius",2009,3.85
